"id","order_type","seq_no","status_type_val","pr_order_no","sa_order_line_no","company_name","to_item_no","due_dt","toshop_dt","process_by_dt","order_qty,order_uom","form_dim1","form_dim2","form_dim3","form_dim4","form_dim5","form_dim6","dim1","dim2","dim3","dim4","dim5","dim6","dim_uom","pr_center_no","short_desc","instruction"
"4-PRO0177301WK-012-4","PRO","4","Changing","PRO0177301WK","WO0150273-1/1","C E MACHINE ","7050 5.25 T7451 PLATE USI ","5/30/23","5/30/23","5/30/23","9 pcs","5.25","","","","","","10","30","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177301WK-003-5","PRO","5","Changing","PRO0177301WK","WO0150273-1/1","C E MACHINE ","7050 5.25 T7451 PLATE USI ","5/30/23","5/30/23","5/30/23","9 pcs","5.25","","","","","","10","30","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177310WK-025-2","PRO","2","Changing","PRO0177310WK","WO0146944-1/2","BUFFCO ENGINEERING","7075 1.50 T7351 PLATE USI ","8/16/23","8/16/23","8/16/23","14 pcs","1.5","","","","","","3.75","28","","","","","in","025","Staged - Wichita",""
"4-PRO0177310WK-011-3","PRO","3","Changing","PRO0177310WK","WO0146944-1/2","BUFFCO ENGINEERING","7075 1.50 T7351 PLATE USI ","8/16/23","8/16/23","8/16/23","14 pcs","1.5","","","","","","3.75","28","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177310WK-012-4","PRO","4","Changing","PRO0177310WK","WO0146944-1/2","BUFFCO ENGINEERING","7075 1.50 T7351 PLATE USI ","8/16/23","8/16/23","8/16/23","14 pcs","1.5","","","","","","3.75","28","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177310WK-003-5","PRO","5","Changing","PRO0177310WK","WO0146944-1/2","BUFFCO ENGINEERING","7075 1.50 T7351 PLATE USI ","8/16/23","8/16/23","8/16/23","14 pcs","1.5","","","","","","3.75","28","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177314WK-025-2","PRO","2","Changing","PRO0177314WK","WO0143348-1/1","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","12 pcs","1.25","","","","","","11.5","38.75","","","","","in","025","Staged - Wichita",""
"4-PRO0177314WK-011-3","PRO","3","Changing","PRO0177314WK","WO0143348-1/1","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","12 pcs","1.25","","","","","","11.5","38.75","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177314WK-012-4","PRO","4","Changing","PRO0177314WK","WO0143348-1/1","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","12 pcs","1.25","","","","","","11.5","38.75","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177314WK-003-5","PRO","5","Changing","PRO0177314WK","WO0143348-1/1","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","12 pcs","1.25","","","","","","11.5","38.75","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177357WK-025-2","PRO","2","Changing","PRO0177357WK","WO0142874-1/2","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","5 pcs","1.25","","","","","","28","43.5","","","","","in","025","Staged - Wichita",""
"4-PRO0177357WK-011-3","PRO","3","Changing","PRO0177357WK","WO0142874-1/2","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","5 pcs","1.25","","","","","","28","43.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177357WK-012-4","PRO","4","Changing","PRO0177357WK","WO0142874-1/2","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","5 pcs","1.25","","","","","","28","43.5","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177357WK-003-5","PRO","5","Changing","PRO0177357WK","WO0142874-1/2","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","5 pcs","1.25","","","","","","28","43.5","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177358WK-025-2","PRO","2","Changing","PRO0177358WK","WO0142874-1/3","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","9/5/23","9/5/23","9/5/23","6 pcs","1.25","","","","","","28","43.5","","","","","in","025","Staged - Wichita",""
"4-PRO0177358WK-011-3","PRO","3","Changing","PRO0177358WK","WO0142874-1/3","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","9/5/23","9/5/23","9/5/23","6 pcs","1.25","","","","","","28","43.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177358WK-012-4","PRO","4","Changing","PRO0177358WK","WO0142874-1/3","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","9/5/23","9/5/23","9/5/23","6 pcs","1.25","","","","","","28","43.5","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177358WK-003-5","PRO","5","Changing","PRO0177358WK","WO0142874-1/3","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","9/5/23","9/5/23","9/5/23","6 pcs","1.25","","","","","","28","43.5","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177360WK-025-2","PRO","2","Scheduled","PRO0177360WK","WO0144601-1/3","Aerostructures Manufacturing India Pvt Ltd","7050 2.00 T7451 PLATE USI ","6/1/23","6/1/23","6/1/23","60 pcs","2","","","","","","2.35","19.8","","","","","in","025","Staged - Wichita",""
"4-PRO0177360WK-011-3","PRO","3","Scheduled","PRO0177360WK","WO0144601-1/3","Aerostructures Manufacturing India Pvt Ltd","7050 2.00 T7451 PLATE USI ","6/1/23","6/1/23","6/1/23","60 pcs","2","","","","","","2.35","19.8","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177383WK-025-2","PRO","2","Scheduled","PRO0177383WK","WO0152443-1/2","MPM INC","7075 1.0 T7351 PLATE USI ","6/20/23","6/20/23","6/20/23","34 pcs","1","","","","","","11.5","19.5","","","","","in","025","Staged - Wichita","-"
"4-PRO0177383WK-011-3","PRO","3","Scheduled","PRO0177383WK","WO0152443-1/2","MPM INC","7075 1.0 T7351 PLATE USI ","6/20/23","6/20/23","6/20/23","34 pcs","1","","","","","","11.5","19.5","","","","","in","011","Plate Saws - Wichita","-"
"4-PRO0177386WK-025-2","PRO","2","Changing","PRO0177386WK","WO0140992-1/20","MAJOR TOOL","5083 H131 3.0" Alum Armor Plate ","8/8/22","8/8/22","8/8/22","40 pcs","3","","","","","","27.75","30.25","","","","","in","025","Staged - Wichita",""
"4-PRO0177386WK-011-3","PRO","3","Changing","PRO0177386WK","WO0140992-1/20","MAJOR TOOL","5083 H131 3.0" Alum Armor Plate ","8/8/22","8/8/22","8/8/22","40 pcs","3","","","","","","27.75","30.25","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177386WK-012-4","PRO","4","Changing","PRO0177386WK","WO0140992-1/20","MAJOR TOOL","5083 H131 3.0" Alum Armor Plate ","8/8/22","8/8/22","8/8/22","40 pcs","3","","","","","","27.75","30.25","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177387WK-025-2","PRO","2","Changing","PRO0177387WK","WO0140992-1/21","MAJOR TOOL","5083 H131 3.0" Alum Armor Plate ","9/6/22","9/6/22","9/6/22","50 pcs","3","","","","","","27.75","30.25","","","","","in","025","Staged - Wichita",""
"4-PRO0177387WK-011-3","PRO","3","Changing","PRO0177387WK","WO0140992-1/21","MAJOR TOOL","5083 H131 3.0" Alum Armor Plate ","9/6/22","9/6/22","9/6/22","50 pcs","3","","","","","","27.75","30.25","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177387WK-012-4","PRO","4","Changing","PRO0177387WK","WO0140992-1/21","MAJOR TOOL","5083 H131 3.0" Alum Armor Plate ","9/6/22","9/6/22","9/6/22","50 pcs","3","","","","","","27.75","30.25","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177431WK-025-2","PRO","2","Changing","PRO0177431WK","WO0152476-1/1","LMI AEROSPACE – Washington","2124 2.0 T851 PLATE USI ","11/20/23","11/20/23","11/20/23","23 pcs","2","","","","","","1","28.25","","","","","in","025","Staged - Wichita",""
"4-PRO0177431WK-011-3","PRO","3","Changing","PRO0177431WK","WO0152476-1/1","LMI AEROSPACE – Washington","2124 2.0 T851 PLATE USI ","11/20/23","11/20/23","11/20/23","23 pcs","2","","","","","","1","28.25","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177431WK-012-4","PRO","4","Changing","PRO0177431WK","WO0152476-1/1","LMI AEROSPACE – Washington","2124 2.0 T851 PLATE USI ","11/20/23","11/20/23","11/20/23","23 pcs","2","","","","","","1","28.25","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177431WK-003-5","PRO","5","Changing","PRO0177431WK","WO0152476-1/1","LMI AEROSPACE – Washington","2124 2.0 T851 PLATE USI ","11/20/23","11/20/23","11/20/23","23 pcs","2","","","","","","1","28.25","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177450WK-025-2","PRO","2","Scheduled","PRO0177450WK","WO0152488-1/3","Airtech Supply, Inc.","7050 3.0 T7451  PLATE USI ","7/7/23","7/7/23","7/7/23","30 pcs","3","","","","","","3.5","3.5","","","","","in","025","Staged - Wichita",""
"4-PRO0177450WK-011-3","PRO","3","Scheduled","PRO0177450WK","WO0152488-1/3","Airtech Supply, Inc.","7050 3.0 T7451  PLATE USI ","7/7/23","7/7/23","7/7/23","30 pcs","3","","","","","","3.5","3.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177459WK-025-2","PRO","2","Changing","PRO0177459WK","WO0149612-1/3","L. H. Thomson","7075 1.00 X 1.25 T6511 USI EXT RECT ","12/28/23","12/28/23","12/28/23","546 pcs","1","1.25","","","","","3.25","","","","","","in","025","Staged - Wichita",""
"4-PRO0177459WK-011-3","PRO","3","Changing","PRO0177459WK","WO0149612-1/3","L. H. Thomson","7075 1.00 X 1.25 T6511 USI EXT RECT ","12/28/23","12/28/23","12/28/23","546 pcs","1","1.25","","","","","3.25","","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177459WK-012-4","PRO","4","Changing","PRO0177459WK","WO0149612-1/3","L. H. Thomson","7075 1.00 X 1.25 T6511 USI EXT RECT ","12/28/23","12/28/23","12/28/23","546 pcs","1","1.25","","","","","3.25","","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177459WK-003-5","PRO","5","Changing","PRO0177459WK","WO0149612-1/3","L. H. Thomson","7075 1.00 X 1.25 T6511 USI EXT RECT ","12/28/23","12/28/23","12/28/23","546 pcs","1","1.25","","","","","3.25","","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177462WK-054-1","PRO","1","Scheduled","PRO0177462WK","WO0150786-1/1","H M DUNN COMPANY INC","7050 3.0 T7451  PLATE USI ","6/2/23","6/2/23","6/2/23","4 pcs","3","","","","","","4","43","","","","","in","054","Processing - Wichita",""
"4-PRO0177493WK-025-2","PRO","2","Scheduled","PRO0177493WK","WO0152510-1/1","Trinity Precision Inc ","7050 1.25 T7451 PLATE USI ","7/7/23","7/7/23","7/7/23","36 pcs","1.25","","","","","","6.75","9.5","","","","","in","025","Staged - Wichita",""
"4-PRO0177493WK-011-3","PRO","3","Scheduled","PRO0177493WK","WO0152510-1/1","Trinity Precision Inc ","7050 1.25 T7451 PLATE USI ","7/7/23","7/7/23","7/7/23","36 pcs","1.25","","","","","","6.75","9.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177513WK-025-2","PRO","2","Changing","PRO0177513WK","WO0152531-1/1","LMI AEROSPACE – Fredonia","7050 2.00 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","28 pcs","2","","","","","","3.1","3.7","","","","","in","025","Staged - Wichita",""
"4-PRO0177513WK-011-3","PRO","3","Changing","PRO0177513WK","WO0152531-1/1","LMI AEROSPACE – Fredonia","7050 2.00 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","28 pcs","2","","","","","","3.1","3.7","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177513WK-012-4","PRO","4","Changing","PRO0177513WK","WO0152531-1/1","LMI AEROSPACE – Fredonia","7050 2.00 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","28 pcs","2","","","","","","3.1","3.7","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177513WK-003-5","PRO","5","Changing","PRO0177513WK","WO0152531-1/1","LMI AEROSPACE – Fredonia","7050 2.00 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","28 pcs","2","","","","","","3.1","3.7","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177521WK-025-2","PRO","2","Changing","PRO0177521WK","WO0152537-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","28 pcs","1.5","","","","","","6.2","7.2","","","","","in","025","Staged - Wichita",""
"4-PRO0177521WK-011-3","PRO","3","Changing","PRO0177521WK","WO0152537-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","28 pcs","1.5","","","","","","6.2","7.2","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177521WK-012-4","PRO","4","Changing","PRO0177521WK","WO0152537-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","28 pcs","1.5","","","","","","6.2","7.2","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177521WK-003-5","PRO","5","Changing","PRO0177521WK","WO0152537-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","28 pcs","1.5","","","","","","6.2","7.2","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177525WK-025-2","PRO","2","Changing","PRO0177525WK","WO0152545-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","42 pcs","1.25","","","","","","1.75","34.25","","","","","in","025","Staged - Wichita",""
"4-PRO0177525WK-011-3","PRO","3","Changing","PRO0177525WK","WO0152545-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","42 pcs","1.25","","","","","","1.75","34.25","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177525WK-012-4","PRO","4","Changing","PRO0177525WK","WO0152545-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","42 pcs","1.25","","","","","","1.75","34.25","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177525WK-003-5","PRO","5","Changing","PRO0177525WK","WO0152545-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","42 pcs","1.25","","","","","","1.75","34.25","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177526WK-025-2","PRO","2","Changing","PRO0177526WK","WO0152544-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","15 pcs","1.25","","","","","","1.8","3","","","","","in","025","Staged - Wichita",""
"4-PRO0177526WK-011-3","PRO","3","Changing","PRO0177526WK","WO0152544-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","15 pcs","1.25","","","","","","1.8","3","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177526WK-012-4","PRO","4","Changing","PRO0177526WK","WO0152544-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","15 pcs","1.25","","","","","","1.8","3","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177526WK-003-5","PRO","5","Changing","PRO0177526WK","WO0152544-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/18/23","7/18/23","7/18/23","15 pcs","1.25","","","","","","1.8","3","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177527WK-025-2","PRO","2","Changing","PRO0177527WK","WO0152543-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","41 pcs","1.25","","","","","","2","4","","","","","in","025","Staged - Wichita",""
"4-PRO0177527WK-011-3","PRO","3","Changing","PRO0177527WK","WO0152543-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","41 pcs","1.25","","","","","","2","4","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177527WK-012-4","PRO","4","Changing","PRO0177527WK","WO0152543-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","41 pcs","1.25","","","","","","2","4","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177527WK-003-5","PRO","5","Changing","PRO0177527WK","WO0152543-1/1","LMI AEROSPACE – Fredonia","7050 1.25 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","41 pcs","1.25","","","","","","2","4","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177548WK-025-2","PRO","2","Changing","PRO0177548WK","WO0152540-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","30 pcs","1.5","","","","","","2.8","3.6","","","","","in","025","Staged - Wichita",""
"4-PRO0177548WK-011-3","PRO","3","Changing","PRO0177548WK","WO0152540-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","30 pcs","1.5","","","","","","2.8","3.6","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177548WK-012-4","PRO","4","Changing","PRO0177548WK","WO0152540-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","30 pcs","1.5","","","","","","2.8","3.6","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177548WK-003-5","PRO","5","Changing","PRO0177548WK","WO0152540-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/11/23","7/11/23","7/11/23","30 pcs","1.5","","","","","","2.8","3.6","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177566WK-025-2","PRO","2","Changing","PRO0177566WK","WO0151840-1/2","Davis Machine","7050 3.50 T7451 PLATE USI ","5/31/23","5/31/23","5/31/23","4 pcs","3.5","","","","","","21","81","","","","","in","025","Staged - Wichita",""
"4-PRO0177566WK-011-3","PRO","3","Changing","PRO0177566WK","WO0151840-1/2","Davis Machine","7050 3.50 T7451 PLATE USI ","5/31/23","5/31/23","5/31/23","4 pcs","3.5","","","","","","21","81","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177593WK-025-2","PRO","2","Changing","PRO0177593WK","WO0152603-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","23 pcs","1.5","","","","","","1.6","7.7","","","","","in","025","Staged - Wichita",""
"4-PRO0177593WK-011-3","PRO","3","Changing","PRO0177593WK","WO0152603-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","23 pcs","1.5","","","","","","1.6","7.7","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177593WK-012-4","PRO","4","Changing","PRO0177593WK","WO0152603-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","23 pcs","1.5","","","","","","1.6","7.7","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177593WK-003-5","PRO","5","Changing","PRO0177593WK","WO0152603-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","23 pcs","1.5","","","","","","1.6","7.7","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177595WK-025-2","PRO","2","Changing","PRO0177595WK","WO0152601-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","34 pcs","1.5","","","","","","3.1","3.6","","","","","in","025","Staged - Wichita",""
"4-PRO0177595WK-011-3","PRO","3","Changing","PRO0177595WK","WO0152601-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","34 pcs","1.5","","","","","","3.1","3.6","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177595WK-012-4","PRO","4","Changing","PRO0177595WK","WO0152601-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","34 pcs","1.5","","","","","","3.1","3.6","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177595WK-003-5","PRO","5","Changing","PRO0177595WK","WO0152601-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","34 pcs","1.5","","","","","","3.1","3.6","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177628WK-025-2","PRO","2","Changing","PRO0177628WK","WO0152613-1/1","LMI AEROSPACE – Fredonia","7050 2.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","34 pcs","2.5","","","","","","3.2","3.5","","","","","in","025","Staged - Wichita",""
"4-PRO0177628WK-011-3","PRO","3","Changing","PRO0177628WK","WO0152613-1/1","LMI AEROSPACE – Fredonia","7050 2.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","34 pcs","2.5","","","","","","3.2","3.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177628WK-012-4","PRO","4","Changing","PRO0177628WK","WO0152613-1/1","LMI AEROSPACE – Fredonia","7050 2.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","34 pcs","2.5","","","","","","3.2","3.5","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177628WK-003-5","PRO","5","Changing","PRO0177628WK","WO0152613-1/1","LMI AEROSPACE – Fredonia","7050 2.50 T7451 PLATE USI ","7/17/23","7/17/23","7/17/23","34 pcs","2.5","","","","","","3.2","3.5","","","","","in","003","Band Saws - Wichita",""
"4-PRO0177634WK-025-2","PRO","2","Changing","PRO0177634WK","WO0150198-1/1","C E MACHINE ","7050 5.00 T7451  PLATE USI ","6/5/23","6/5/23","6/5/23","5 pcs","5","","","","","","6","11","","","","","in","025","Staged - Wichita",""
"4-PRO0177634WK-011-3","PRO","3","Changing","PRO0177634WK","WO0150198-1/1","C E MACHINE ","7050 5.00 T7451  PLATE USI ","6/5/23","6/5/23","6/5/23","5 pcs","5","","","","","","6","11","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0177634WK-012-4","PRO","4","Changing","PRO0177634WK","WO0150198-1/1","C E MACHINE ","7050 5.00 T7451  PLATE USI ","6/5/23","6/5/23","6/5/23","5 pcs","5","","","","","","6","11","","","","","in","012","MS-6 - Wichita",""
"4-PRO0177634WK-003-5","PRO","5","Changing","PRO0177634WK","WO0150198-1/1","C E MACHINE ","7050 5.00 T7451  PLATE USI ","6/5/23","6/5/23","6/5/23","5 pcs","5","","","","","","6","11","","","","","in","003","Band Saws - Wichita",""
